loss,mean_reward,std_reward,mean_advantage,mean_ref_logp,mean_approx_kl,mean_response_length,grad_norm,epoch,round,step,group_size
-0.1621774174273014,0.6407408118247986,0.29631945490837097,-2.066294513269895e-07,-2.786696672439575,-0.04998938739299774,33.20000076293945,19.375,1,24,24,30
-0.18657169118523598,0.6906906962394714,0.2452554553747177,1.9331237055553174e-08,-2.8515868186950684,-0.05219568312168121,33.783782958984375,25.625,1,25,25,37
-0.13656149804592133,0.6622222065925598,0.25816065073013306,7.629394360719743e-08,-2.8352770805358887,-0.04944388195872307,33.52000045776367,21.5,1,26,26,25
0.04101152112707496,0.5641025900840759,0.25210052728652954,-5.960464477539063e-08,-2.85609769821167,-0.05821020156145096,34.07692337036133,18.125,1,27,27,26
0.17711738031357527,0.5940171480178833,0.2577245533466339,-1.9256886218954605e-07,-2.7674365043640137,-0.06234956905245781,32.46154022216797,19.375,1,28,28,26
0.15381823107600212,0.5841270685195923,0.22901193797588348,-3.235680594571022e-07,-2.7561025619506836,-0.0629819706082344,32.94285583496094,17.75,1,29,29,35
0.19773367419838905,0.6172839999198914,0.2921521067619324,-1.4128508496469294e-07,-2.7992937564849854,-0.05976804718375206,33.407405853271484,20.375,1,30,30,27
-0.05520950257778168,0.6236559152603149,0.2566168010234833,3.076368670917873e-08,-2.8921170234680176,-0.06777583062648773,33.225807189941406,20.125,1,31,31,31
0.22851059073582292,0.6096096634864807,0.2789723575115204,-1.6109363798477716e-07,-2.856961250305176,-0.06553380191326141,33.18918991088867,17.25,1,32,32,37
-0.30644337087869644,0.6349206566810608,0.3011693060398102,-5.108969602929392e-08,-2.949531316757202,-0.07532400637865067,33.80952453613281,31.125,1,33,33,21
0.46135572809726,0.569023609161377,0.2968314588069916,-1.0837208463954084e-07,-2.9359261989593506,-0.07652473449707031,32.45454788208008,20.5,1,34,34,33
0.25430796295404434,0.638888955116272,0.2857969403266907,-2.043587983280304e-07,-2.8650949001312256,-0.07425671070814133,32.57143020629883,15.75,1,35,35,28
0.1294909603893757,0.6190476417541504,0.24564743041992188,-5.10896995820076e-08,-2.8330581188201904,-0.06783227622509003,33.67857360839844,15.5625,1,36,36,28
0.037205539643764496,0.576388955116272,0.2958528995513916,-2.0302832126617432e-07,-2.8166441917419434,-0.08192774653434753,33.1875,17.0,1,37,37,32
0.1379813328385353,0.6253968477249146,0.24928216636180878,-6.130763807732365e-08,-2.941354274749756,-0.08099846541881561,32.74285888671875,17.375,1,38,38,35
0.035534217953681946,0.6011396050453186,0.2550136148929596,2.1396539651163948e-08,-2.7872862815856934,-0.08186275511980057,33.35897445678711,16.25,1,39,39,39
0.11933468282222748,0.6587302088737488,0.25875934958457947,-1.7029898913278885e-07,-2.8433001041412354,-0.07744091004133224,34.03571701049805,17.625,1,40,40,28
